# Region type : patch rightWall
# Faces       : 256
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
125.2         	-2.709255e+02	(-8.056614e-06 -2.363837e-07 -3.062155e-01)	3.130000e+02
125.6         	-2.710150e+02	(-7.907088e-06 -1.785230e-07 -3.062223e-01)	3.130000e+02
126           	-2.711075e+02	(-7.791654e-06 1.023363e-06 -3.063009e-01)	3.130000e+02
126.4         	-2.711761e+02	(-7.662647e-06 -3.598034e-07 -3.061749e-01)	3.130000e+02
126.8         	-2.712650e+02	(-7.563977e-06 9.880594e-07 -3.062569e-01)	3.130000e+02
127.2         	-2.713477e+02	(-7.439317e-06 -1.707239e-07 -3.061799e-01)	3.130000e+02
127.6         	-2.714286e+02	(-7.317796e-06 -3.932239e-07 -3.061033e-01)	3.130000e+02
128           	-2.715035e+02	(-7.241115e-06 -1.982624e-07 -3.061225e-01)	3.130000e+02
128.4         	-2.715772e+02	(-7.164353e-06 -2.385973e-07 -3.061026e-01)	3.130000e+02
128.8         	-2.716590e+02	(-7.079220e-06 1.170805e-06 -3.061484e-01)	3.130000e+02
129.2         	-2.717476e+02	(-7.010348e-06 1.080927e-06 -3.061647e-01)	3.130000e+02
129.6         	-2.718220e+02	(-6.938382e-06 1.044803e-06 -3.061181e-01)	3.130000e+02
130           	-2.718886e+02	(-6.883688e-06 -2.959310e-07 -3.060653e-01)	3.130000e+02
130.4         	-2.719629e+02	(-6.837545e-06 -2.423272e-07 -3.060799e-01)	3.130000e+02
130.8         	-2.720413e+02	(-6.769701e-06 9.462770e-07 -3.060940e-01)	3.130000e+02
131.2         	-2.721166e+02	(-6.719607e-06 1.038747e-06 -3.060873e-01)	3.130000e+02
131.6         	-2.721882e+02	(-6.691104e-06 9.091990e-07 -3.060914e-01)	3.130000e+02
132           	-2.722573e+02	(-6.649004e-06 1.367555e-06 -3.060829e-01)	3.130000e+02
132.4         	-2.723276e+02	(-6.614073e-06 8.208271e-07 -3.060411e-01)	3.130000e+02
132.8         	-2.723993e+02	(-6.584618e-06 9.351473e-07 -3.060025e-01)	3.130000e+02
133.2         	-2.724631e+02	(-6.549576e-06 9.405826e-07 -3.059998e-01)	3.130000e+02
133.6         	-2.725319e+02	(-6.513720e-06 8.843734e-07 -3.059818e-01)	3.130000e+02
134           	-2.725942e+02	(-6.486171e-06 -3.251565e-07 -3.059237e-01)	3.130000e+02
134.4         	-2.726697e+02	(-6.471309e-06 1.052534e-06 -3.059998e-01)	3.130000e+02
134.8         	-2.727410e+02	(-6.437524e-06 1.158166e-06 -3.059899e-01)	3.130000e+02
135.2         	-2.728078e+02	(-6.402444e-06 1.119672e-06 -3.059635e-01)	3.130000e+02
135.6         	-2.728630e+02	(-6.390621e-06 8.668034e-07 -3.059093e-01)	3.130000e+02
136           	-2.729233e+02	(-6.384145e-06 8.628440e-07 -3.059019e-01)	3.130000e+02
136.4         	-2.729858e+02	(-6.374746e-06 -2.855913e-07 -3.058680e-01)	3.130000e+02
136.8         	-2.730608e+02	(-6.348447e-06 1.076407e-06 -3.059275e-01)	3.130000e+02
137.2         	-2.731153e+02	(-6.318562e-06 -3.803703e-07 -3.058525e-01)	3.130000e+02
