-0.0075 	0 	0 	0
-0.00745622 	-0.000474013 	-6.52891e-06 	0.0146457
-0.00741165 	-0.000911241 	-1.29927e-05 	0.0292586
-0.00736628 	-0.00132558 	-2.18395e-05 	0.0432098
-0.0073201 	-0.00172821 	-2.92043e-05 	0.056178
-0.00727309 	-0.0021176 	-3.73606e-05 	0.0682411
-0.00722524 	-0.0024889 	-4.64344e-05 	0.0795384
-0.00717653 	-0.00283869 	-5.67725e-05 	0.0901547
-0.00712695 	-0.00316336 	-6.85754e-05 	0.100143
-0.00707647 	-0.00345911 	-8.19543e-05 	0.109534
-0.0070251 	-0.00372268 	-9.69202e-05 	0.118341
-0.0069728 	-0.00395211 	-0.000113308 	0.126572
-0.00691956 	-0.00414708 	-0.000130921 	0.134244
-0.00686537 	-0.0043087 	-0.000149754 	0.141378
-0.00681021 	-0.00443918 	-0.0001699 	0.148011
-0.00675406 	-0.00454156 	-0.000191382 	0.154185
-0.0066969 	-0.00461925 	-0.000213891 	0.159938
-0.00663871 	-0.00467542 	-0.00023753 	0.165299
-0.00657949 	-0.00471279 	-0.000262782 	0.170297
-0.0065192 	-0.00473342 	-0.000289205 	0.174959
-0.00645783 	-0.00473859 	-0.000316229 	0.179317
-0.00639535 	-0.00472925 	-0.000343601 	0.1834
-0.00633176 	-0.00470588 	-0.000371249 	0.187239
-0.00626703 	-0.00466855 	-0.000399579 	0.190857
-0.00620114 	-0.00461745 	-0.000428805 	0.194279
-0.00613406 	-0.00455334 	-0.000458922 	0.197526
-0.00606579 	-0.00447747 	-0.000489825 	0.200618
-0.00599629 	-0.00439139 	-0.000521026 	0.203568
-0.00592554 	-0.0042965 	-0.00055221 	0.206393
-0.00585352 	-0.00419384 	-0.000583683 	0.209104
-0.00578022 	-0.00408417 	-0.000615737 	0.211712
-0.00570559 	-0.00396811 	-0.00064834 	0.21423
-0.00562963 	-0.00384607 	-0.000681047 	0.216665
-0.00555231 	-0.00371848 	-0.000712314 	0.219026
-0.0054736 	-0.00358594 	-0.000741837 	0.221312
-0.00539348 	-0.00344924 	-0.000770673 	0.223524
-0.00531193 	-0.00330935 	-0.000796294 	0.225666
-0.00522891 	-0.00316775 	-0.000817333 	0.227741
-0.0051444 	-0.00302593 	-0.000840787 	0.229754
-0.00505838 	-0.00288278 	-0.000876964 	0.231725
-0.00497081 	-0.0027311 	-0.000930657 	0.233717
-0.00488168 	-0.00256052 	-0.000988669 	0.235804
-0.00479094 	-0.00237615 	-0.00102377 	0.23795
-0.00469858 	-0.00220099 	-0.00103052 	0.239975
-0.00460456 	-0.00203354 	-0.00101865 	0.241828
-0.00450886 	-0.00180873 	-0.000992891 	0.243784
-0.00441144 	-0.00143525 	-0.00100318 	0.246214
-0.00431227 	-0.000960843 	-0.00107294 	0.248968
-0.00421133 	-0.000556427 	-0.00113268 	0.25145
-0.00410857 	-0.000291561 	-0.00115552 	0.253419
-0.00400397 	-0.000127437 	-0.00118842 	0.255079
-0.0038975 	-1.15958e-05 	-0.00124508 	0.25679
-0.00378912 	8.76e-05 	-0.0012449 	0.258774
-0.00367879 	0.000161831 	-0.00118945 	0.260728
-0.00356649 	0.000199524 	-0.00117513 	0.262343
-0.00345217 	0.000204215 	-0.00120947 	0.263686
-0.0033358 	0.000183142 	-0.00124212 	0.264877
-0.00321735 	0.000146468 	-0.00125292 	0.265989
-0.00309677 	0.000101142 	-0.00126271 	0.267038
-0.00297403 	5.15809e-05 	-0.00127678 	0.268023
-0.00284909 	6.00822e-07 	-0.00128938 	0.268943
-0.0027219 	-5.13568e-05 	-0.00130106 	0.2698
-0.00259244 	-0.00010479 	-0.00131245 	0.270597
-0.00246065 	-0.000159192 	-0.00132326 	0.271336
-0.00232651 	-0.000212042 	-0.00133285 	0.272023
-0.00218995 	-0.000259063 	-0.0013502 	0.272667
-0.00205095 	-0.000299404 	-0.00138442 	0.273257
-0.00190946 	-0.000338548 	-0.00141312 	0.273756
-0.00176543 	-0.000356768 	-0.00138584 	0.274229
-0.00161881 	-0.000233855 	-0.00130636 	0.275111
-0.00146957 	0.000182217 	-0.00132757 	0.276927
-0.00131765 	0.000662766 	-0.00143572 	0.27885
-0.001163 	0.000927445 	-0.0014556 	0.279886
-0.00100559 	0.00102827 	-0.00140966 	0.280196
-0.000845345 	0.00104397 	-0.00137384 	0.27998
-0.000682232 	0.00101824 	-0.00135427 	0.279211
-0.000516194 	0.000972587 	-0.00138238 	0.277641
-0.000347178 	0.000918239 	-0.00145949 	0.275285
-0.000175132 	0.000864752 	-0.00145578 	0.273251
0 	0.000823973 	-0.00137853 	0.272157
0.000175132 	0.000800662 	-0.00135507 	0.271406
0.000347178 	0.000790122 	-0.00137636 	0.270617
0.000516194 	0.000788456 	-0.0013909 	0.269731
0.000682232 	0.000799999 	-0.0013875 	0.26879
0.000845345 	0.000821061 	-0.00139458 	0.267768
0.00100559 	0.000814427 	-0.00141307 	0.266505
0.001163 	0.000727476 	-0.00136042 	0.264804
0.00131765 	0.00056714 	-0.00125169 	0.26268
0.00146957 	0.000494114 	-0.00126226 	0.260794
0.00161881 	0.000569178 	-0.0013547 	0.259489
0.00176543 	0.000674625 	-0.00138337 	0.258347
0.00190946 	0.000760355 	-0.00136447 	0.257112
0.00205095 	0.000833978 	-0.0013386 	0.255758
0.00218995 	0.000908867 	-0.00132029 	0.254305
0.00232651 	0.000987167 	-0.00130334 	0.252759
0.00246065 	0.00106566 	-0.00128709 	0.25113
0.00259244 	0.00113984 	-0.00127468 	0.249446
0.0027219 	0.00120448 	-0.00126607 	0.247743
0.00284909 	0.00125548 	-0.00126021 	0.246051
0.00297403 	0.00129172 	-0.00125613 	0.244378
0.00309677 	0.00131664 	-0.00125154 	0.242705
0.00321735 	0.0013366 	-0.00124203 	0.241005
0.0033358 	0.00135747 	-0.00122391 	0.239254
0.00345217 	0.00138254 	-0.0011981 	0.237436
0.00356649 	0.00141167 	-0.00116976 	0.235547
0.00367879 	0.00144271 	-0.00114328 	0.233592
0.00378912 	0.00147348 	-0.00112004 	0.231588
0.0038975 	0.00150247 	-0.00109909 	0.229548
0.00400397 	0.00152897 	-0.00107826 	0.22748
0.00410857 	0.00155296 	-0.00105529 	0.225378
0.00421133 	0.00157473 	-0.00102739 	0.223227
0.00431227 	0.00159514 	-0.000993423 	0.221013
0.00441144 	0.00161456 	-0.000961721 	0.218719
0.00450886 	0.00162686 	-0.000941441 	0.21633
0.00460456 	0.0016171 	-0.00091298 	0.213811
0.00469858 	0.00158123 	-0.000853653 	0.21109
0.00479094 	0.00154446 	-0.000787375 	0.2081
0.00488168 	0.00154791 	-0.000759811 	0.204878
0.00497081 	0.0016078 	-0.000776254 	0.201563
0.00505838 	0.00168396 	-0.000778746 	0.198342
0.0051444 	0.00172489 	-0.000732402 	0.195316
0.00522891 	0.00172636 	-0.000673157 	0.192389
0.00531193 	0.00171213 	-0.000631999 	0.189417
0.00539348 	0.00169758 	-0.000606191 	0.186327
0.0054736 	0.00168209 	-0.000581021 	0.18311
0.00555231 	0.00165926 	-0.000548664 	0.179765
0.00562963 	0.00162789 	-0.000514316 	0.176283
0.00570559 	0.00159092 	-0.000481805 	0.172657
0.00578022 	0.00155213 	-0.000450112 	0.168885
0.00585352 	0.00151555 	-0.000419426 	0.164955
0.00592554 	0.00148375 	-0.000390392 	0.160849
0.00599629 	0.00145707 	-0.000362615 	0.156547
0.00606579 	0.00143387 	-0.000334822 	0.152045
0.00613406 	0.00141167 	-0.000306506 	0.147344
0.00620114 	0.0013891 	-0.00027888 	0.142448
0.00626703 	0.00136595 	-0.000252976 	0.137353
0.00633176 	0.00134215 	-0.000228801 	0.132054
0.00639535 	0.00131739 	-0.000205996 	0.126544
0.00645783 	0.0012911 	-0.000184396 	0.120817
0.0065192 	0.00126295 	-0.000164313 	0.114866
0.00657949 	0.00123275 	-0.000146059 	0.108679
0.00663871 	0.00120008 	-0.000129526 	0.102242
0.0066969 	0.00116368 	-0.000114153 	0.0955558
0.00675406 	0.00112162 	-9.96867e-05 	0.0886327
0.00681021 	0.00107247 	-8.62792e-05 	0.0815003
0.00686537 	0.00101622 	-7.39974e-05 	0.0742111
0.00691956 	0.000953764 	-6.29094e-05 	0.0668486
0.0069728 	0.000886438 	-5.29357e-05 	0.0595195
0.0070251 	0.000815926 	-4.39849e-05 	0.0523427
0.00707647 	0.000744034 	-3.60423e-05 	0.0454328
0.00712695 	0.000672225 	-2.89889e-05 	0.038881
0.00717653 	0.00060135 	-2.26565e-05 	0.0327427
0.00722524 	0.000531671 	-1.69059e-05 	0.0270333
0.00727309 	0.000462977 	-1.1718e-05 	0.0217319
0.0073201 	0.000394539 	-7.31414e-06 	0.0167837
0.00736628 	0.000324817 	-3.4476e-06 	0.012098
0.00741165 	0.000242272 	-1.20941e-06 	0.00762915
0.00745622 	0.000130829 	-3.22666e-07 	0.0035192
0.0075 	0 	0 	0
