# Region type : patch leftWall
# Faces       : 1296
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
108           	-3.329304e+02	(-1.263511e-04 -3.547607e-03 2.761684e-01)	3.730000e+02
108.4         	-3.329222e+02	(-5.487561e-05 -3.530446e-03 2.758716e-01)	3.730000e+02
108.8         	-3.328676e+02	(1.847379e-05 -3.530055e-03 2.755897e-01)	3.730000e+02
109.2         	-3.328497e+02	(1.934278e-04 -3.532924e-03 2.755711e-01)	3.730000e+02
109.6         	-3.328716e+02	(6.261198e-05 -3.539225e-03 2.757122e-01)	3.730000e+02
110           	-3.328743e+02	(1.332025e-04 -3.531879e-03 2.755786e-01)	3.730000e+02
110.4         	-3.329473e+02	(9.175670e-05 -3.537160e-03 2.760155e-01)	3.730000e+02
110.8         	-3.329171e+02	(-5.528668e-05 -3.513196e-03 2.757359e-01)	3.730000e+02
111.2         	-3.328909e+02	(1.206480e-04 -3.540144e-03 2.758053e-01)	3.730000e+02
111.6         	-3.329279e+02	(1.152759e-04 -3.529295e-03 2.758324e-01)	3.730000e+02
112           	-3.328912e+02	(-1.531550e-04 -3.531189e-03 2.758615e-01)	3.730000e+02
112.4         	-3.328627e+02	(-1.284700e-04 -3.530427e-03 2.757924e-01)	3.730000e+02
112.8         	-3.328994e+02	(-8.142509e-05 -3.527248e-03 2.758419e-01)	3.730000e+02
113.2         	-3.328656e+02	(-1.669222e-04 -3.534215e-03 2.756937e-01)	3.730000e+02
113.6         	-3.329350e+02	(-2.510491e-04 -3.532405e-03 2.759884e-01)	3.730000e+02
114           	-3.329170e+02	(7.146984e-05 -3.544046e-03 2.756356e-01)	3.730000e+02
114.4         	-3.329564e+02	(1.686864e-05 -3.537812e-03 2.759719e-01)	3.730000e+02
114.8         	-3.328815e+02	(3.012731e-06 -3.540305e-03 2.758116e-01)	3.730000e+02
115.2         	-3.329675e+02	(-1.396409e-04 -3.541723e-03 2.761100e-01)	3.730000e+02
115.6         	-3.328879e+02	(-2.226442e-04 -3.535743e-03 2.756573e-01)	3.730000e+02
116           	-3.329223e+02	(-4.049140e-04 -3.540272e-03 2.757833e-01)	3.730000e+02
116.4         	-3.329174e+02	(-1.114247e-04 -3.529723e-03 2.758654e-01)	3.730000e+02
116.8         	-3.329157e+02	(-6.486478e-05 -3.539970e-03 2.757832e-01)	3.730000e+02
117.2         	-3.329504e+02	(1.389025e-05 -3.528342e-03 2.760072e-01)	3.730000e+02
117.6         	-3.329720e+02	(-5.704821e-05 -3.535567e-03 2.762415e-01)	3.730000e+02
118           	-3.329640e+02	(-7.767700e-05 -3.529621e-03 2.761551e-01)	3.730000e+02
118.4         	-3.329248e+02	(8.083374e-05 -3.541428e-03 2.759460e-01)	3.730000e+02
118.8         	-3.328892e+02	(2.705865e-04 -3.551649e-03 2.755420e-01)	3.730000e+02
119.2         	-3.330106e+02	(1.468404e-05 -3.535952e-03 2.761602e-01)	3.730000e+02
119.6         	-3.330005e+02	(5.056863e-05 -3.533136e-03 2.762073e-01)	3.730000e+02
120           	-3.328904e+02	(-5.987594e-05 -3.543814e-03 2.756829e-01)	3.730000e+02
120.4         	-3.328734e+02	(-9.526320e-06 -3.530214e-03 2.757755e-01)	3.730000e+02
120.8         	-3.328965e+02	(-5.743201e-05 -3.535758e-03 2.757067e-01)	3.730000e+02
121.2         	-3.329386e+02	(6.332176e-05 -3.530634e-03 2.758933e-01)	3.730000e+02
121.6         	-3.329482e+02	(1.727752e-05 -3.535347e-03 2.760716e-01)	3.730000e+02
122           	-3.329224e+02	(-1.139963e-04 -3.527185e-03 2.759095e-01)	3.730000e+02
122.4         	-3.329518e+02	(4.091731e-06 -3.539939e-03 2.761191e-01)	3.730000e+02
122.8         	-3.328904e+02	(1.035071e-05 -3.535859e-03 2.756028e-01)	3.730000e+02
123.2         	-3.329007e+02	(-4.469001e-05 -3.536558e-03 2.757597e-01)	3.730000e+02
123.6         	-3.328793e+02	(-9.698879e-05 -3.538281e-03 2.756853e-01)	3.730000e+02
124           	-3.329318e+02	(6.168982e-05 -3.537580e-03 2.758461e-01)	3.730000e+02
