-0.0075 	373
-0.0075 	373
-0.00745622 	370.378
-0.00745622 	370.378
-0.00741165 	367.738
-0.00741165 	367.738
-0.00736628 	365.08
-0.00736628 	365.08
-0.0073201 	362.449
-0.0073201 	362.449
-0.00727309 	359.954
-0.00727309 	359.954
-0.00722524 	357.753
-0.00722524 	357.753
-0.00717653 	355.968
-0.00717653 	355.968
-0.00712695 	354.608
-0.00712695 	354.608
-0.00707647 	353.597
-0.00707647 	353.597
-0.0070251 	352.838
-0.0070251 	352.838
-0.0069728 	352.253
-0.0069728 	352.253
-0.00691956 	351.784
-0.00691956 	351.784
-0.00686537 	351.394
-0.00686537 	351.394
-0.00681021 	351.06
-0.00681021 	351.06
-0.00675406 	350.767
-0.00675406 	350.767
-0.0066969 	350.507
-0.0066969 	350.507
-0.00663871 	350.273
-0.00663871 	350.273
-0.00657949 	350.059
-0.00657949 	350.059
-0.0065192 	349.864
-0.0065192 	349.864
-0.00645783 	349.683
-0.00645783 	349.683
-0.00639535 	349.516
-0.00639535 	349.516
-0.00633176 	349.359
-0.00633176 	349.359
-0.00626703 	349.212
-0.00626703 	349.212
-0.00620114 	349.074
-0.00620114 	349.074
-0.00613406 	348.944
-0.00613406 	348.944
-0.00606579 	348.821
-0.00606579 	348.821
-0.00599629 	348.703
-0.00599629 	348.703
-0.00592554 	348.591
-0.00592554 	348.591
-0.00585352 	348.481
-0.00585352 	348.481
-0.00578022 	348.376
-0.00578022 	348.376
-0.00570559 	348.273
-0.00570559 	348.273
-0.00562963 	348.174
-0.00562963 	348.174
-0.00555231 	348.08
-0.00555231 	348.08
-0.0054736 	347.991
-0.0054736 	347.991
-0.00539348 	347.904
-0.00539348 	347.904
-0.00531193 	347.821
-0.00531193 	347.821
-0.00522891 	347.739
-0.00522891 	347.739
-0.0051444 	347.66
-0.0051444 	347.66
-0.00505838 	347.583
-0.00505838 	347.583
-0.00497081 	347.508
-0.00497081 	347.508
-0.00488168 	347.435
-0.00488168 	347.435
-0.00479094 	347.363
-0.00479094 	347.363
-0.00469858 	347.29
-0.00469858 	347.29
-0.00460456 	347.215
-0.00460456 	347.215
-0.00450886 	347.14
-0.00450886 	347.14
-0.00441144 	347.068
-0.00441144 	347.068
-0.00431227 	347
-0.00431227 	347
-0.00421133 	346.935
-0.00421133 	346.935
-0.00410857 	346.87
-0.00410857 	346.87
-0.00400397 	346.805
-0.00400397 	346.805
-0.0038975 	346.739
-0.0038975 	346.739
-0.00378912 	346.673
-0.00378912 	346.673
-0.00367879 	346.605
-0.00367879 	346.605
-0.00356649 	346.537
-0.00356649 	346.537
-0.00345217 	346.469
-0.00345217 	346.469
-0.0033358 	346.403
-0.0033358 	346.403
-0.00321735 	346.337
-0.00321735 	346.337
-0.00309677 	346.272
-0.00309677 	346.272
-0.00297403 	346.208
-0.00297403 	346.208
-0.00284909 	346.145
-0.00284909 	346.145
-0.0027219 	346.082
-0.0027219 	346.082
-0.00259244 	346.02
-0.00259244 	346.02
-0.00246065 	345.959
-0.00246065 	345.959
-0.00232651 	345.9
-0.00232651 	345.9
