# Region type : patch rightWall
# Faces       : 16
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
17.2          	-2.212104e+02	(3.367928e-03 -4.237062e-06 3.103966e-01)	3.130000e+02
17.6          	-2.242031e+02	(5.663274e-03 6.883476e-06 3.180644e-01)	3.130000e+02
18            	-2.249524e+02	(3.569504e-03 -3.220408e-05 3.136178e-01)	3.130000e+02
18.4          	-2.261507e+02	(2.373077e-03 -2.221936e-06 3.130495e-01)	3.130000e+02
18.8          	-2.264525e+02	(5.441694e-04 -1.376204e-05 3.068491e-01)	3.130000e+02
19.2          	-2.273428e+02	(-7.283993e-04 1.926825e-06 3.081743e-01)	3.130000e+02
19.6          	-2.307062e+02	(-2.045622e-03 -2.681532e-05 3.232584e-01)	3.130000e+02
20            	-2.312836e+02	(-5.192513e-04 -8.570732e-05 3.227020e-01)	3.130000e+02
20.4          	-2.287904e+02	(-6.097190e-04 2.763952e-05 3.280547e-01)	3.130000e+02
20.8          	-2.266470e+02	(-1.360267e-03 -5.654317e-06 3.058997e-01)	3.130000e+02
21.2          	-2.254400e+02	(-6.102511e-04 -2.769668e-05 3.134367e-01)	3.130000e+02
21.6          	-2.237562e+02	(-5.788662e-04 -5.102721e-05 3.421307e-01)	3.130000e+02
22            	-2.217465e+02	(1.695016e-04 -8.121008e-06 2.903570e-01)	3.130000e+02
22.4          	-2.216862e+02	(-4.665739e-04 -4.403699e-06 3.102126e-01)	3.130000e+02
22.8          	-2.215418e+02	(-2.654568e-04 -4.775485e-05 3.011968e-01)	3.130000e+02
23.2          	-2.223057e+02	(-6.977529e-05 -4.502448e-06 2.962321e-01)	3.130000e+02
23.6          	-2.236288e+02	(-5.552361e-04 -7.382201e-06 3.009510e-01)	3.130000e+02
24            	-2.255390e+02	(1.022230e-04 -8.500129e-06 2.856838e-01)	3.130000e+02
24.4          	-2.263027e+02	(-1.664607e-04 -6.234513e-05 3.276550e-01)	3.130000e+02
24.8          	-2.256590e+02	(-7.316977e-04 -5.109740e-05 3.123668e-01)	3.130000e+02
25.2          	-2.243819e+02	(-8.640491e-04 -1.476743e-05 3.116266e-01)	3.130000e+02
25.6          	-2.246153e+02	(-7.050543e-04 -1.796883e-05 3.325340e-01)	3.130000e+02
26            	-2.255093e+02	(-1.750877e-03 -2.048818e-06 3.041292e-01)	3.130000e+02
26.4          	-2.263392e+02	(-1.724674e-03 -2.916371e-05 3.234834e-01)	3.130000e+02
26.8          	-2.248223e+02	(-7.906574e-04 -2.097750e-05 3.004543e-01)	3.130000e+02
27.2          	-2.228789e+02	(-3.343295e-04 -1.372908e-04 2.749099e-01)	3.130000e+02
27.6          	-2.220219e+02	(-6.883994e-04 -1.747734e-06 3.220695e-01)	3.130000e+02
28            	-2.223665e+02	(-3.640155e-04 -2.761249e-05 3.087307e-01)	3.130000e+02
28.4          	-2.207653e+02	(-2.278963e-04 -4.791865e-05 3.171861e-01)	3.130000e+02
28.8          	-2.202426e+02	(-6.534898e-04 -5.334616e-05 2.339674e-01)	3.130000e+02
29.2          	-2.222155e+02	(-7.690158e-04 -4.389685e-05 3.141837e-01)	3.130000e+02
29.6          	-2.254675e+02	(2.146559e-03 1.652018e-05 3.174897e-01)	3.130000e+02
30            	-2.305030e+02	(5.018115e-03 6.309464e-06 3.096132e-01)	3.130000e+02
30.4          	-2.347100e+02	(6.894912e-03 4.208231e-06 3.151849e-01)	3.130000e+02
30.8          	-2.351974e+02	(5.157249e-03 -8.782892e-06 3.101423e-01)	3.130000e+02
31.2          	-2.340072e+02	(5.485385e-03 -2.295127e-05 3.174838e-01)	3.130000e+02
31.6          	-2.334996e+02	(4.750042e-03 -3.906238e-06 3.190953e-01)	3.130000e+02
32            	-2.308192e+02	(3.651592e-03 -2.826364e-05 3.156829e-01)	3.130000e+02
32.4          	-2.290719e+02	(2.030925e-03 -2.758740e-05 3.057773e-01)	3.130000e+02
32.8          	-2.303001e+02	(1.430424e-03 7.985669e-06 2.977763e-01)	3.130000e+02
33.2          	-2.279711e+02	(-2.514075e-04 1.252038e-05 3.164039e-01)	3.130000e+02
33.6          	-2.309773e+02	(-3.809707e-04 7.719420e-06 3.276896e-01)	3.130000e+02
34            	-2.314705e+02	(-3.524540e-04 -4.819016e-05 3.156489e-01)	3.130000e+02
34.4          	-2.293135e+02	(5.983355e-04 -1.475003e-05 3.297065e-01)	3.130000e+02
34.8          	-2.279018e+02	(3.781415e-04 -2.494627e-06 3.025916e-01)	3.130000e+02
35.2          	-2.256721e+02	(3.878828e-04 -2.777079e-05 3.068061e-01)	3.130000e+02
35.6          	-2.242436e+02	(3.603517e-04 -2.922869e-05 3.164412e-01)	3.130000e+02
36            	-2.238680e+02	(3.259379e-04 1.130155e-05 2.973564e-01)	3.130000e+02
36.4          	-2.230346e+02	(3.017777e-04 7.469753e-06 2.881460e-01)	3.130000e+02
36.8          	-2.224007e+02	(1.211379e-04 -4.770504e-06 2.990677e-01)	3.130000e+02
37.2          	-2.225396e+02	(2.032158e-04 2.230122e-06 3.029637e-01)	3.130000e+02
37.6          	-2.237462e+02	(-4.070258e-04 -8.356039e-06 2.921342e-01)	3.130000e+02
38            	-2.258148e+02	(-2.519769e-04 -1.788104e-07 3.332484e-01)	3.130000e+02
38.4          	-2.275414e+02	(-3.359111e-04 -3.329910e-05 3.226932e-01)	3.130000e+02
38.8          	-2.283461e+02	(-3.174335e-04 2.566818e-06 3.233783e-01)	3.130000e+02
39.2          	-2.292292e+02	(1.113120e-04 -3.432491e-05 3.152478e-01)	3.130000e+02
39.6          	-2.289513e+02	(-8.328638e-05 -1.578779e-05 3.116671e-01)	3.130000e+02
40            	-2.284368e+02	(-2.147922e-04 -2.348419e-05 3.098568e-01)	3.130000e+02
40.4          	-2.293908e+02	(-4.320547e-04 -1.432292e-05 3.192034e-01)	3.130000e+02
40.8          	-2.304724e+02	(-4.834665e-04 6.855975e-06 3.086373e-01)	3.130000e+02
41.2          	-2.304968e+02	(-3.678066e-05 -2.918068e-05 3.222363e-01)	3.130000e+02
41.6          	-2.295684e+02	(1.700480e-04 -1.240107e-05 3.213448e-01)	3.130000e+02
42            	-2.300433e+02	(1.818391e-04 -2.215191e-05 3.148141e-01)	3.130000e+02
42.4          	-2.311840e+02	(-1.057648e-03 -5.367433e-06 3.162119e-01)	3.130000e+02
42.8          	-2.309770e+02	(-1.818210e-03 -2.793031e-05 3.023116e-01)	3.130000e+02
43.2          	-2.297631e+02	(-2.044955e-03 -6.315858e-05 3.294742e-01)	3.130000e+02
43.6          	-2.254056e+02	(-1.666847e-03 -8.672605e-06 2.932834e-01)	3.130000e+02
44            	-2.243122e+02	(1.428078e-03 -1.225765e-06 3.142837e-01)	3.130000e+02
44.4          	-2.255055e+02	(3.099481e-03 -8.739267e-06 3.166670e-01)	3.130000e+02
44.8          	-2.282000e+02	(5.852851e-03 -3.418966e-05 3.275400e-01)	3.130000e+02
45.2          	-2.305508e+02	(7.055096e-03 -5.417102e-06 3.346641e-01)	3.130000e+02
45.6          	-2.322171e+02	(6.253834e-03 2.433435e-05 3.058622e-01)	3.130000e+02
46            	-2.334100e+02	(3.669247e-03 5.825046e-07 3.116274e-01)	3.130000e+02
46.4          	-2.331602e+02	(2.179961e-03 -3.203482e-05 3.246291e-01)	3.130000e+02
46.8          	-2.321274e+02	(1.576547e-03 -6.529868e-06 2.988865e-01)	3.130000e+02
47.2          	-2.300271e+02	(1.356006e-03 -1.643396e-05 3.021086e-01)	3.130000e+02
47.6          	-2.284343e+02	(1.391966e-03 -3.044764e-05 2.980704e-01)	3.130000e+02
48            	-2.261456e+02	(6.989869e-04 -4.389346e-06 2.934605e-01)	3.130000e+02
48.4          	-2.251036e+02	(4.252891e-04 8.649177e-07 3.049560e-01)	3.130000e+02
48.8          	-2.273031e+02	(1.826328e-04 7.923587e-06 3.067234e-01)	3.130000e+02
49.2          	-2.320420e+02	(-1.609003e-03 -2.876627e-05 3.304397e-01)	3.130000e+02
49.6          	-2.316771e+02	(-3.747678e-05 1.914191e-06 2.987047e-01)	3.130000e+02
50            	-2.336511e+02	(-3.292683e-03 -3.897105e-05 3.285063e-01)	3.130000e+02
50.4          	-2.342529e+02	(-1.762102e-03 -3.124245e-06 3.218045e-01)	3.130000e+02
50.8          	-2.349272e+02	(-2.291102e-03 -2.209549e-05 3.141976e-01)	3.130000e+02
51.2          	-2.339493e+02	(-1.307176e-03 -4.435692e-05 3.133121e-01)	3.130000e+02
51.6          	-2.318904e+02	(-6.855645e-04 -1.993991e-05 2.897494e-01)	3.130000e+02
52            	-2.316818e+02	(-8.726281e-04 -1.342835e-05 3.361101e-01)	3.130000e+02
52.4          	-2.333646e+02	(-2.007732e-04 -8.557951e-05 2.802809e-01)	3.130000e+02
52.8          	-2.324092e+02	(-1.731908e-03 -2.166300e-05 3.051912e-01)	3.130000e+02
53.2          	-2.327543e+02	(-1.497191e-03 -3.290654e-05 3.072970e-01)	3.130000e+02
53.6          	-2.327057e+02	(-8.828564e-04 1.374489e-05 3.052692e-01)	3.130000e+02
54            	-2.312007e+02	(-2.069575e-03 -9.081367e-05 3.182160e-01)	3.130000e+02
54.4          	-2.305509e+02	(-3.764337e-03 -6.311858e-06 3.157369e-01)	3.130000e+02
54.8          	-2.301692e+02	(-3.888431e-03 -2.027094e-05 3.007278e-01)	3.130000e+02
55.2          	-2.292036e+02	(-2.687116e-03 -8.834696e-06 3.043806e-01)	3.130000e+02
55.6          	-2.282411e+02	(-1.748276e-03 -1.392479e-05 3.197638e-01)	3.130000e+02
56            	-2.298102e+02	(1.543154e-03 6.653705e-07 3.202384e-01)	3.130000e+02
56.4          	-2.312075e+02	(2.495696e-04 -1.648761e-05 3.007606e-01)	3.130000e+02
56.8          	-2.316429e+02	(1.827817e-03 -3.143156e-05 3.055729e-01)	3.130000e+02
57.2          	-2.321008e+02	(1.848809e-03 -2.722586e-05 3.167644e-01)	3.130000e+02
57.6          	-2.321980e+02	(9.034456e-04 -2.336849e-05 3.203768e-01)	3.130000e+02
58            	-2.324563e+02	(5.911846e-04 -3.845569e-05 3.098353e-01)	3.130000e+02
58.4          	-2.314528e+02	(7.473843e-04 2.165395e-06 3.138361e-01)	3.130000e+02
58.8          	-2.328889e+02	(-1.737571e-05 -8.441412e-06 3.068474e-01)	3.130000e+02
59.2          	-2.337135e+02	(-4.044819e-04 -3.612072e-05 3.022826e-01)	3.130000e+02
59.6          	-2.323367e+02	(8.255223e-04 -1.264537e-05 3.182889e-01)	3.130000e+02
60            	-2.350670e+02	(-5.776535e-04 -1.822523e-05 3.276584e-01)	3.130000e+02
60.4          	-2.350441e+02	(-6.332446e-04 -1.191940e-05 3.269836e-01)	3.130000e+02
60.8          	-2.332089e+02	(-3.609798e-04 -3.837422e-05 2.957188e-01)	3.130000e+02
61.2          	-2.322273e+02	(-2.125212e-05 -2.466871e-05 3.212563e-01)	3.130000e+02
61.6          	-2.313036e+02	(-3.050084e-04 -8.115847e-06 3.232434e-01)	3.130000e+02
62            	-2.309618e+02	(-7.614080e-04 -2.506187e-05 3.340689e-01)	3.130000e+02
62.4          	-2.308426e+02	(-6.007869e-04 -7.851031e-06 3.200874e-01)	3.130000e+02
62.8          	-2.307010e+02	(-1.296551e-03 -2.494466e-05 3.323695e-01)	3.130000e+02
63.2          	-2.305211e+02	(-3.487893e-04 -3.121402e-05 2.995524e-01)	3.130000e+02
63.6          	-2.318482e+02	(1.840523e-04 5.144070e-06 3.062956e-01)	3.130000e+02
64            	-2.333262e+02	(-5.474128e-04 -4.147776e-06 3.271075e-01)	3.130000e+02
64.4          	-2.321985e+02	(3.902346e-04 -7.358918e-06 2.733480e-01)	3.130000e+02
64.8          	-2.322211e+02	(-1.253937e-04 -2.126131e-05 3.252806e-01)	3.130000e+02
65.2          	-2.320425e+02	(-1.128585e-04 -2.122663e-05 3.266526e-01)	3.130000e+02
65.6          	-2.317353e+02	(3.124176e-04 -3.255898e-05 2.721510e-01)	3.130000e+02
66            	-2.321932e+02	(7.674804e-05 -1.483494e-05 3.098620e-01)	3.130000e+02
66.4          	-2.321835e+02	(-5.395259e-04 -2.241468e-05 3.023620e-01)	3.130000e+02
66.8          	-2.327807e+02	(2.091673e-05 -5.257575e-05 3.306701e-01)	3.130000e+02
67.2          	-2.332686e+02	(2.186501e-03 -1.262892e-05 3.082646e-01)	3.130000e+02
67.6          	-2.353879e+02	(4.404233e-03 7.446121e-06 3.187579e-01)	3.130000e+02
68            	-2.361730e+02	(3.549646e-03 -4.106718e-05 3.096882e-01)	3.130000e+02
68.4          	-2.327191e+02	(2.576742e-03 -3.027099e-06 2.928430e-01)	3.130000e+02
68.8          	-2.305683e+02	(1.155459e-03 2.195751e-06 3.047522e-01)	3.130000e+02
69.2          	-2.316665e+02	(-5.896270e-05 -4.080563e-05 3.182914e-01)	3.130000e+02
69.6          	-2.322816e+02	(-5.740329e-04 -3.331523e-05 2.833878e-01)	3.130000e+02
70            	-2.317878e+02	(-1.489895e-03 8.787235e-07 2.875722e-01)	3.130000e+02
70.4          	-2.325122e+02	(-1.954397e-03 -4.082022e-06 3.033437e-01)	3.130000e+02
70.8          	-2.349284e+02	(-3.426474e-03 -1.000771e-05 3.056840e-01)	3.130000e+02
71.2          	-2.375737e+02	(-7.722428e-03 1.472395e-05 3.061315e-01)	3.130000e+02
71.6          	-2.407436e+02	(-1.000790e-02 -4.139498e-05 2.996214e-01)	3.130000e+02
72            	-2.424956e+02	(-1.023389e-02 1.848188e-05 3.153478e-01)	3.130000e+02
72.4          	-2.421001e+02	(-7.739252e-03 -4.414884e-05 3.120304e-01)	3.130000e+02
72.8          	-2.415264e+02	(-5.133494e-03 -1.256087e-05 3.164304e-01)	3.130000e+02
73.2          	-2.400218e+02	(-4.153241e-03 -8.711956e-06 2.959395e-01)	3.130000e+02
73.6          	-2.383624e+02	(-3.064724e-03 8.876175e-06 3.193311e-01)	3.130000e+02
74            	-2.383059e+02	(-1.602599e-03 -4.507994e-06 3.090364e-01)	3.130000e+02
74.4          	-2.388740e+02	(-7.282183e-04 1.160147e-06 2.924866e-01)	3.130000e+02
74.8          	-2.395655e+02	(-8.766100e-04 -2.934173e-05 2.929649e-01)	3.130000e+02
75.2          	-2.394522e+02	(-1.168071e-03 9.153600e-06 3.138287e-01)	3.130000e+02
75.6          	-2.374775e+02	(-1.753934e-03 -8.382438e-05 2.838938e-01)	3.130000e+02
76            	-2.351096e+02	(-8.553361e-04 -1.531894e-05 3.027184e-01)	3.130000e+02
76.4          	-2.331149e+02	(-5.122869e-04 -2.286260e-05 3.020812e-01)	3.130000e+02
76.8          	-2.323499e+02	(-2.430165e-04 -1.394113e-05 3.085555e-01)	3.130000e+02
77.2          	-2.306236e+02	(-7.188318e-04 -1.473261e-06 3.061643e-01)	3.130000e+02
77.6          	-2.334050e+02	(-2.238534e-03 5.830039e-07 3.035385e-01)	3.130000e+02
78            	-2.356012e+02	(-1.928117e-03 -7.026706e-06 3.189412e-01)	3.130000e+02
78.4          	-2.356698e+02	(-1.565703e-03 -3.315003e-05 3.100127e-01)	3.130000e+02
78.8          	-2.366972e+02	(-1.281959e-03 -1.496667e-05 3.158918e-01)	3.130000e+02
79.2          	-2.357292e+02	(-1.906046e-03 -4.416171e-05 2.768303e-01)	3.130000e+02
79.6          	-2.351567e+02	(-8.880515e-04 -2.372178e-05 2.979779e-01)	3.130000e+02
80            	-2.341061e+02	(-1.254066e-03 -2.969205e-05 2.921993e-01)	3.130000e+02
80.4          	-2.348661e+02	(-4.809250e-04 -3.043119e-05 3.344794e-01)	3.130000e+02
80.8          	-2.348660e+02	(-3.275051e-04 -7.223575e-05 3.484001e-01)	3.130000e+02
81.2          	-2.350163e+02	(-5.533441e-04 1.449235e-05 3.639127e-01)	3.130000e+02
81.6          	-2.357774e+02	(-3.108120e-04 -2.853441e-05 2.831119e-01)	3.130000e+02
82            	-2.346711e+02	(1.298092e-04 -1.908352e-05 3.145521e-01)	3.130000e+02
82.4          	-2.333528e+02	(-2.864915e-05 -2.075229e-05 3.144848e-01)	3.130000e+02
82.8          	-2.317084e+02	(2.716568e-04 -2.032964e-05 3.065029e-01)	3.130000e+02
83.2          	-2.295405e+02	(2.154957e-04 -1.528620e-04 3.229404e-01)	3.130000e+02
83.6          	-2.287184e+02	(7.455145e-05 -1.340910e-05 2.893834e-01)	3.130000e+02
84            	-2.285170e+02	(-8.668700e-05 -4.523987e-05 3.246924e-01)	3.130000e+02
84.4          	-2.295809e+02	(-6.648586e-04 2.638955e-06 3.003647e-01)	3.130000e+02
84.8          	-2.306058e+02	(-1.278517e-03 -3.067108e-05 2.830324e-01)	3.130000e+02
85.2          	-2.317131e+02	(-7.331995e-04 -2.034873e-06 3.011367e-01)	3.130000e+02
85.6          	-2.320803e+02	(-5.555499e-04 -1.442321e-05 3.147974e-01)	3.130000e+02
86            	-2.323904e+02	(-7.283840e-04 4.029462e-06 2.990998e-01)	3.130000e+02
86.4          	-2.334335e+02	(-2.357968e-04 -6.463858e-06 2.761566e-01)	3.130000e+02
86.8          	-2.339449e+02	(-5.529440e-04 -2.111367e-05 2.936090e-01)	3.130000e+02
87.2          	-2.338113e+02	(-1.625886e-03 -1.392655e-05 2.716112e-01)	3.130000e+02
87.6          	-2.346687e+02	(-1.572159e-03 -2.401948e-05 2.926780e-01)	3.130000e+02
88            	-2.353710e+02	(-1.006260e-03 -1.537597e-06 3.021179e-01)	3.130000e+02
88.4          	-2.348656e+02	(-1.015034e-03 -7.816274e-06 3.081088e-01)	3.130000e+02
88.8          	-2.356630e+02	(-1.387328e-03 1.634815e-05 2.898408e-01)	3.130000e+02
89.2          	-2.372930e+02	(4.887238e-04 -4.677353e-05 3.184541e-01)	3.130000e+02
89.6          	-2.373523e+02	(1.580466e-05 -1.433320e-05 2.866864e-01)	3.130000e+02
90            	-2.372311e+02	(7.957886e-04 -3.236711e-05 3.081223e-01)	3.130000e+02
90.4          	-2.379729e+02	(1.762991e-04 3.428151e-07 2.983527e-01)	3.130000e+02
90.8          	-2.357256e+02	(-1.708033e-04 -3.690870e-05 3.060188e-01)	3.130000e+02
91.2          	-2.339641e+02	(-9.780315e-04 -5.677641e-06 2.392585e-01)	3.130000e+02
91.6          	-2.339094e+02	(-1.212638e-03 -1.296067e-05 2.877517e-01)	3.130000e+02
92            	-2.355933e+02	(-1.043490e-03 -3.237558e-05 3.319059e-01)	3.130000e+02
92.4          	-2.378341e+02	(-7.688043e-04 -5.026421e-05 3.014844e-01)	3.130000e+02
92.8          	-2.400387e+02	(1.009111e-03 -1.164535e-05 3.043342e-01)	3.130000e+02
93.2          	-2.411005e+02	(1.658969e-03 -5.666655e-05 3.188859e-01)	3.130000e+02
93.6          	-2.395626e+02	(1.248567e-03 -1.475458e-05 3.203202e-01)	3.130000e+02
94            	-2.435965e+02	(3.237178e-03 1.361563e-06 3.081176e-01)	3.130000e+02
94.4          	-2.470109e+02	(6.783368e-03 -2.112824e-05 2.970774e-01)	3.130000e+02
94.8          	-2.472764e+02	(6.967679e-03 -4.384230e-05 3.140761e-01)	3.130000e+02
95.2          	-2.443283e+02	(5.366754e-03 -2.252428e-05 3.077384e-01)	3.130000e+02
95.6          	-2.428193e+02	(3.949680e-03 2.702654e-07 3.051162e-01)	3.130000e+02
96            	-2.439212e+02	(1.991584e-03 -2.342605e-05 3.235871e-01)	3.130000e+02
96.4          	-2.443826e+02	(2.530019e-03 2.103463e-05 3.103028e-01)	3.130000e+02
96.8          	-2.493739e+02	(-1.401813e-03 1.470086e-05 3.219931e-01)	3.130000e+02
97.2          	-2.539807e+02	(-2.432769e-03 -9.528829e-05 3.174918e-01)	3.130000e+02
97.6          	-2.533940e+02	(-2.259788e-03 2.708480e-06 3.064010e-01)	3.130000e+02
98            	-2.516136e+02	(-8.287320e-04 1.002345e-06 3.089895e-01)	3.130000e+02
98.4          	-2.517833e+02	(-2.563059e-03 1.744798e-05 2.991651e-01)	3.130000e+02
98.8          	-2.538142e+02	(-3.356776e-03 -3.355104e-05 3.065669e-01)	3.130000e+02
99.2          	-2.589459e+02	(-4.964139e-04 -4.329189e-06 2.995855e-01)	3.130000e+02
99.6          	-2.625902e+02	(1.129404e-03 1.142917e-05 3.149328e-01)	3.130000e+02
100           	-2.673344e+02	(2.582895e-03 -1.168107e-05 3.094844e-01)	3.130000e+02
