-0.0075 	373
-0.00745622 	370.423
-0.00741165 	367.825
-0.00736628 	365.211
-0.0073201 	362.626
-0.00727309 	360.168
-0.00722524 	357.968
-0.00717653 	356.126
-0.00712695 	354.66
-0.00707647 	353.524
-0.0070251 	352.648
-0.0069728 	351.967
-0.00691956 	351.428
-0.00686537 	350.992
-0.00681021 	350.632
-0.00675406 	350.329
-0.0066969 	350.068
-0.00663871 	349.84
-0.00657949 	349.639
-0.0065192 	349.459
-0.00645783 	349.297
-0.00639535 	349.149
-0.00633176 	349.013
-0.00626703 	348.887
-0.00620114 	348.77
-0.00613406 	348.659
-0.00606579 	348.555
-0.00599629 	348.456
-0.00592554 	348.362
-0.00585352 	348.272
-0.00578022 	348.185
-0.00570559 	348.102
-0.00562963 	348.022
-0.00555231 	347.945
-0.0054736 	347.869
-0.00539348 	347.795
-0.00531193 	347.723
-0.00522891 	347.652
-0.0051444 	347.582
-0.00505838 	347.514
-0.00497081 	347.446
-0.00488168 	347.379
-0.00479094 	347.312
-0.00469858 	347.241
-0.00460456 	347.165
-0.00450886 	347.092
-0.00441144 	347.028
-0.00431227 	346.97
-0.00421133 	346.913
-0.00410857 	346.855
-0.00400397 	346.798
-0.0038975 	346.743
-0.00378912 	346.691
-0.00367879 	346.64
-0.00356649 	346.59
-0.00345217 	346.541
-0.0033358 	346.492
-0.00321735 	346.44
-0.00309677 	346.385
-0.00297403 	346.323
-0.00284909 	346.262
-0.0027219 	346.212
-0.00259244 	346.168
-0.00246065 	346.127
-0.00232651 	346.086
-0.00218995 	346.046
-0.00205095 	346.007
-0.00190946 	345.969
-0.00176543 	345.932
-0.00161881 	345.896
-0.00146957 	345.861
-0.00131765 	345.826
-0.001163 	345.79
-0.00100559 	345.754
-0.000845345 	345.719
-0.000682232 	345.683
-0.000516194 	345.646
-0.000347178 	345.609
-0.000175132 	345.571
0 	345.533
0.000175132 	345.493
0.000347178 	345.453
0.000516194 	345.414
0.000682232 	345.375
0.000845345 	345.336
0.00100559 	345.298
0.001163 	345.261
0.00131765 	345.225
0.00146957 	345.19
0.00161881 	345.155
0.00176543 	345.121
0.00190946 	345.087
0.00205095 	345.052
0.00218995 	345.018
0.00232651 	344.984
0.00246065 	344.95
0.00259244 	344.916
0.0027219 	344.882
0.00284909 	344.848
0.00297403 	344.814
0.00309677 	344.78
0.00321735 	344.741
0.0033358 	344.694
0.00345217 	344.639
0.00356649 	344.588
0.00367879 	344.543
0.00378912 	344.502
0.0038975 	344.461
0.00400397 	344.419
0.00410857 	344.376
0.00421133 	344.331
0.00431227 	344.286
0.00441144 	344.238
0.00450886 	344.185
0.00460456 	344.125
0.00469858 	344.06
0.00479094 	343.995
0.00488168 	343.935
0.00497081 	343.875
0.00505838 	343.815
0.0051444 	343.755
0.00522891 	343.692
0.00531193 	343.627
0.00539348 	343.556
0.0054736 	343.48
0.00555231 	343.399
0.00562963 	343.316
0.00570559 	343.232
0.00578022 	343.144
0.00585352 	343.051
0.00592554 	342.953
0.00599629 	342.849
0.00606579 	342.736
0.00613406 	342.613
0.00620114 	342.481
0.00626703 	342.338
0.00633176 	342.184
0.00639535 	342.015
0.00645783 	341.828
0.0065192 	341.62
0.00657949 	341.385
0.00663871 	341.116
0.0066969 	340.803
0.00675406 	340.43
0.00681021 	339.975
0.00686537 	339.403
0.00691956 	338.662
0.0069728 	337.681
0.0070251 	336.383
0.00707647 	334.708
0.00712695 	332.651
0.00717653 	330.291
0.00722524 	327.76
0.00727309 	325.183
0.0073201 	322.633
0.00736628 	320.139
0.00741165 	317.707
0.00745622 	315.333
0.0075 	313
