# Region type : patch rightWall
# Faces       : 1296
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
108.4         	-3.120627e+02	(1.727416e-04 8.229591e-03 4.713759e-01)	3.130000e+02
108.8         	-3.120210e+02	(-1.920631e-04 8.213402e-03 4.709372e-01)	3.130000e+02
109.2         	-3.119882e+02	(-3.286927e-05 8.212085e-03 4.705429e-01)	3.130000e+02
109.6         	-3.119546e+02	(-1.910326e-05 8.212831e-03 4.703762e-01)	3.130000e+02
110           	-3.119936e+02	(-1.612770e-04 8.218178e-03 4.706608e-01)	3.130000e+02
110.4         	-3.120537e+02	(-1.067118e-04 8.231376e-03 4.707151e-01)	3.130000e+02
110.8         	-3.119993e+02	(5.516038e-05 8.227203e-03 4.708835e-01)	3.130000e+02
111.2         	-3.119092e+02	(8.660712e-05 8.216007e-03 4.703698e-01)	3.130000e+02
111.6         	-3.120545e+02	(9.545390e-05 8.216660e-03 4.708822e-01)	3.130000e+02
112           	-3.120081e+02	(-1.761791e-04 8.222418e-03 4.708022e-01)	3.130000e+02
112.4         	-3.120244e+02	(2.368845e-05 8.206953e-03 4.707261e-01)	3.130000e+02
112.8         	-3.119815e+02	(-1.817203e-04 8.218986e-03 4.705182e-01)	3.130000e+02
113.2         	-3.120137e+02	(1.282140e-04 8.211606e-03 4.707282e-01)	3.130000e+02
113.6         	-3.119872e+02	(-1.325945e-04 8.224178e-03 4.706926e-01)	3.130000e+02
114           	-3.119233e+02	(-1.342903e-04 8.209754e-03 4.706046e-01)	3.130000e+02
114.4         	-3.119104e+02	(-9.554553e-05 8.208435e-03 4.704060e-01)	3.130000e+02
114.8         	-3.119641e+02	(9.953139e-06 8.210125e-03 4.706993e-01)	3.130000e+02
115.2         	-3.119015e+02	(-7.191960e-05 8.223847e-03 4.703558e-01)	3.130000e+02
115.6         	-3.119371e+02	(-2.511689e-04 8.222839e-03 4.705907e-01)	3.130000e+02
116           	-3.119374e+02	(-1.359092e-05 8.216748e-03 4.707486e-01)	3.130000e+02
116.4         	-3.119596e+02	(-9.097996e-05 8.201668e-03 4.704750e-01)	3.130000e+02
116.8         	-3.120331e+02	(-1.307193e-04 8.224785e-03 4.710174e-01)	3.130000e+02
117.2         	-3.119137e+02	(-8.077373e-05 8.223563e-03 4.704972e-01)	3.130000e+02
117.6         	-3.120185e+02	(-1.078721e-04 8.233779e-03 4.707087e-01)	3.130000e+02
118           	-3.118649e+02	(6.547419e-05 8.227804e-03 4.700902e-01)	3.130000e+02
118.4         	-3.119324e+02	(-9.599462e-05 8.220201e-03 4.705420e-01)	3.130000e+02
118.8         	-3.119664e+02	(1.567552e-05 8.212627e-03 4.704999e-01)	3.130000e+02
119.2         	-3.120200e+02	(2.346192e-05 8.235372e-03 4.708935e-01)	3.130000e+02
119.6         	-3.119452e+02	(-8.244670e-05 8.218303e-03 4.706031e-01)	3.130000e+02
120           	-3.119525e+02	(1.234875e-04 8.224292e-03 4.707175e-01)	3.130000e+02
120.4         	-3.118622e+02	(-1.069761e-04 8.217369e-03 4.699176e-01)	3.130000e+02
120.8         	-3.120177e+02	(-1.334004e-04 8.216479e-03 4.709087e-01)	3.130000e+02
121.2         	-3.119944e+02	(-1.594483e-04 8.220487e-03 4.708005e-01)	3.130000e+02
121.6         	-3.118906e+02	(-6.088544e-05 8.227157e-03 4.701463e-01)	3.130000e+02
122           	-3.119363e+02	(2.875994e-04 8.218134e-03 4.702755e-01)	3.130000e+02
122.4         	-3.119566e+02	(-7.554144e-05 8.212398e-03 4.700873e-01)	3.130000e+02
122.8         	-3.119852e+02	(-1.580258e-05 8.220861e-03 4.710532e-01)	3.130000e+02
123.2         	-3.120082e+02	(3.761644e-06 8.219966e-03 4.708871e-01)	3.130000e+02
123.6         	-3.119665e+02	(-8.156019e-05 8.226076e-03 4.705760e-01)	3.130000e+02
124           	-3.119530e+02	(7.390236e-05 8.218221e-03 4.704396e-01)	3.130000e+02
124.4         	-3.120246e+02	(9.555089e-05 8.225115e-03 4.705982e-01)	3.130000e+02
124.8         	-3.119300e+02	(9.888526e-05 8.215181e-03 4.705798e-01)	3.130000e+02
125.2         	-3.120142e+02	(-7.409914e-06 8.208113e-03 4.708383e-01)	3.130000e+02
125.6         	-3.119385e+02	(-1.400447e-04 8.214226e-03 4.705744e-01)	3.130000e+02
126           	-3.119586e+02	(6.865723e-05 8.209737e-03 4.703642e-01)	3.130000e+02
126.4         	-3.119625e+02	(-1.745264e-04 8.192869e-03 4.703922e-01)	3.130000e+02
126.8         	-3.118994e+02	(-1.648114e-04 8.224991e-03 4.698646e-01)	3.130000e+02
127.2         	-3.119601e+02	(1.748711e-05 8.220657e-03 4.706833e-01)	3.130000e+02
127.6         	-3.119138e+02	(3.604893e-05 8.237235e-03 4.701542e-01)	3.130000e+02
128           	-3.119926e+02	(-1.276060e-04 8.214119e-03 4.709360e-01)	3.130000e+02
128.4         	-3.119830e+02	(2.306360e-04 8.214805e-03 4.707658e-01)	3.130000e+02
128.8         	-3.120139e+02	(-5.728285e-05 8.208908e-03 4.705169e-01)	3.130000e+02
129.2         	-3.119799e+02	(4.132120e-05 8.218431e-03 4.706283e-01)	3.130000e+02
129.6         	-3.119388e+02	(-1.591596e-04 8.215200e-03 4.701231e-01)	3.130000e+02
130           	-3.119927e+02	(-9.480064e-05 8.222559e-03 4.706955e-01)	3.130000e+02
130.4         	-3.119693e+02	(-2.157689e-05 8.236276e-03 4.708970e-01)	3.130000e+02
130.8         	-3.119366e+02	(-1.577458e-04 8.208643e-03 4.703899e-01)	3.130000e+02
