0 	0 	0 	0
0 	0 	0 	0
0.00752508 	-0.000399208 	0.000169229 	-0.278913
0.00752508 	-0.000399208 	0.000169229 	-0.278913
0.00757525 	-0.000417772 	0.000167297 	-0.278838
0.00762542 	-0.000436337 	0.000165366 	-0.278763
0.00762542 	-0.000436337 	0.000165366 	-0.278763
0.00767559 	-0.000454894 	0.000163432 	-0.278688
0.00772575 	-0.00047268 	0.000161264 	-0.278597
0.00777592 	-0.000490467 	0.000159096 	-0.278506
0.00782609 	-0.000508253 	0.000156929 	-0.278415
0.00782609 	-0.000508253 	0.000156929 	-0.278415
0.00787625 	-0.000524931 	0.000153486 	-0.278319
0.00792642 	-0.000540804 	0.000149119 	-0.278219
0.00797659 	-0.000556678 	0.000144752 	-0.27812
0.00802676 	-0.000572078 	0.000140133 	-0.278019
0.00802676 	-0.000572078 	0.000140133 	-0.278019
0.00807692 	-0.000585701 	0.000134572 	-0.277916
0.00812709 	-0.000599324 	0.000129011 	-0.277813
0.00812709 	-0.000599324 	0.000129011 	-0.277813
0.00817726 	-0.000612947 	0.00012345 	-0.27771
0.00822742 	-0.000624885 	0.000119319 	-0.277601
0.00822742 	-0.000624885 	0.000119319 	-0.277601
0.00827759 	-0.000636637 	0.000115344 	-0.277492
0.00832776 	-0.000648389 	0.00011137 	-0.277384
0.00832776 	-0.000648389 	0.00011137 	-0.277384
0.00837793 	-0.000659488 	0.00010791 	-0.277263
0.00842809 	-0.000670235 	0.000104727 	-0.277137
0.00842809 	-0.000670235 	0.000104727 	-0.277137
0.00847826 	-0.000680981 	0.000101544 	-0.277011
0.00847826 	-0.000680981 	0.000101544 	-0.277011
0.00852843 	-0.000691564 	9.84755e-05 	-0.276873
0.00852843 	-0.000691564 	9.84755e-05 	-0.276873
0.0085786 	-0.000701953 	9.55434e-05 	-0.276721
0.0085786 	-0.000701953 	9.55434e-05 	-0.276721
0.00862876 	-0.000712341 	9.26114e-05 	-0.276568
0.00867893 	-0.000722629 	8.9686e-05 	-0.276409
0.00867893 	-0.000722629 	8.9686e-05 	-0.276409
0.0087291 	-0.000732701 	8.67747e-05 	-0.276233
0.00877926 	-0.000742773 	8.38635e-05 	-0.276057
0.00877926 	-0.000742773 	8.38635e-05 	-0.276057
0.00882943 	-0.000752744 	8.10837e-05 	-0.275876
0.0088796 	-0.000762386 	7.87318e-05 	-0.275678
